,Tweet
186,"อ่านรายละเอียด : 

#นิวจตุพร #แต่งชุดไทย #แคตวอล์กราษฎร #จำคุก #ศาลอาญากรุงเทพใต้

สั่งจำคุก 3 ปี ปรับ 1,500 บาท“นิว จตุพร”  แต่งชุดไทยเดินแคตวอล์คถนนสีลม ฝ่าฝืน พ.ร.บ.ชุมนุมคำให้การเป็นประโยชน์ ลดโทษให้ 1 ใน 3 เหลือจำคุก 2 ปี ไม่รอลงอาญา ปรับ 1,000 บาท "
187,"ศาลตัดสินจำคุก นิว WeVo #มาตรา112 3 ปี ให้การเป็นประโยชน์ลดโทษ 1 ใน 3 

ที่ถูกตัดสินจำคุก ไม่ใช่เพราะเพียงแค่แต่งกายชุดไทย วันนี้นิวก็ใส่ชุดไทยไปฟังคำพิพากษา ก็ไม่น่าจะโดนคดีเพิ่มนะคะ

ที่โดนเพราะอะไร เจ๊คิดว่าภาพทางด้านขวาน่าจะอธิบายได้ดี

#มันต้องจบที่คลองเปรม
#สนับสนุน112 "
188,"จำคุก 2 ปี ""นิว จตุพร"" ม.112 ชุมนุม #เเต่งชุดไทย แคตวอล์กราษฎร 
.
ศาลอาญากรุงเทพใต้พิพากษาลงโทษจำคุกนิวจตุพรในคดีม.112 จากกรณีแต่งชุดไทยเดินแฟชันที่สีลม โทษจำคุกสองปีขณะนี้ทนายความกำลังดำเนินเรื่องขอปล่อยตัวชั่วคราว

#นิวจตุพร #ม112 #สีลม 
#iNNNews #ไม่พลาดทุกเรื่องอินเทรนด์ "
189,อีเวน วันนั้นอยู่ในเหตุการณ์ คุณนิวเค้าแค่ใส่ชุดไทยไปจริงๆ บรรยากาศรอบข้างปกติแม่งตะโกนทพจรเป็นมุกเฉยๆอ่ะ เหมือนบางช่วงมีรถขอผ่านม็อบ เค้าก็ตะโกนทพจรกัน ขำๆเข้าใจมั๊ย อีเหี้ย 
190,คุก 2 ปี! 'นิว จตุพร' คดี 112 แต่งชุดไทยหน้าวัดแขก 
191,ศาลตัดสินจำคุก 2 ปี 'นิว จตุพร' แต่งชุดไทยแคตวอล์กราษฎร ชี้มีเจตนาล้อเลียน 
192,"มาตรฐานใหม่!? เมื่อการแต่งชุดไทยในแบบ นิว จตุพร ถูกตัดสินคดี #ม112 จากการถูกกล่าวหา ว่าแต่งกายเลียนแบบราชินี  ทำให้กรณีนิว จะกลายเป็นมาตรฐานใหม่ ในการตัดสินคดี 112 ในอนาคต ทำให้สิทธิในการแสดงออกทำได้ยาก สิทธิเสรีภาพหดแคบลง สิทธิมนุษยชนกำลังจะหดหายไป 
ภาพ:voice "
193,"2) หลังศาลอาญากรุงเทพใต้พิพากษาจำคุก 3 ปี นิว จตุพร ในคดี ม.112 กรณีแต่งชุดไทย #โดยไม่รอลงอาญา 
.
ขณะนี้ทนายความกำลังยื่นขอประกันในชั้นอุทธรณ์ โดยเสนอวางหลักทรัพย์ 300,000 บาท จากกองทุนราษฎรประสงค์
.
#จับตา คำสั่งประกันอย่างใกล้ชิด"
194,#นิวจตุพร คือหนึ่งในนักกิจกรรมชาวไทย วันนี้ศาลอาญากรุงเทพใต้ได้พิพากษาลงโทษนิวในคดีมาตรา 112 ในกรณีแต่งชุดไทยเดินแฟชั่นที่สีลมเป็นเวลาสามปี และพ.ร.บ.ชุมนุมสาธารณะ โทษจำคุก 3 ปี โดยได้ให้การเป็นประโยชน์ จึงลดโทษเป็น 2 ปี ไม่รอลงอาญา ขณะนี้กำลังดำเนินการขอปล่อยตัวชั่วคราว 
195,"คดีนิว ในชุดไทยเดินแฟชั่น ศาลลงโทษตามมาตรา 112 จำคุก 2 ปี ไม่รอลงอาญา 

ขณะนี้ทนายความกำลังทำเรื่องประกัน #ยกเลิก112 "
196,"LIVE !สดจากศาลอาญากรุงเทพใต้ ติดตามคดี นิวจตุพร-ในคดีแต่งชุดไทย ม112.
"
197,"นิว จตุพร ถูกศาลอาญากรุงเทพใต้ พิพากษาลงโทษ  จำคุก 3 ปี จากคดี ม.112 เหตุ ‘แต่งชุดไทยเลียนแบบราชินี’ เหตุเดินแฟชั่นหน้าวัดแขก ตุลาคม 2563

ให้การเป็นประโยชน์ ลดเหลือจำคุก 2 ปี

ระหว่างนี้อยู่ระหว่างประกันตัวเพื่อต่อสู้ในชั้นอุทธรณ์"
198,"Breaking news: ด่วน!! ศาลอาญากรุงเทพใต้มีคำสั่งพิพากษาจำคุก “นิว จตุพร แซ่อึง” ในคดีอาญามาตรา 112 จากกรณีแต่งชุดไทยเดินแฟชันที่ถนนสีลม เป็นเวลา 3 ปี ไม่รอลงอาญา แต่จำเลยให้การเป็นประโยชน์ศาลจึงลงโทษให้เหลือ 2 ปี ขณะนี้กำลังอยู่ในขั้นตอนการประกันตัว
. "
199,"""นิวจตุพรถูกตัดสินจำคุกนานสามปีในคดีมาตรา 112 จากกรณีแต่งชุดไทยเดินแฟชั่นที่สีลม ในทางนำสืบจำเลยให้การเป็นประโยชน์ ลดโทษให้หนึ่งในสาม เหลือโทษจำคุกสองปี"" "
