,Tweet
213,ไม่ให้หายค่ะ #แบนlivenationth 
214,"สมควรค่ะ ติ่งมา 7 8 ปีไม่เคยเจอใครทุเรศเท่าผู้จัดเจ้านี้เลย เห้ออออ
#แบนlivenationth"
215,เหี้ยมาก ชั้นถ้าเป็นศิลปิน เห็นคนแบบนี้ หน้าแห้งค่ะ #แบนlivenationth 
216,เหี้ยตั้งแต่วันแรกที่รับจัดคอนเสริ์ตยันจนถึงคอนเสริ์ต  #แบนlivenationth @pledis17_STAFF ครั้งหน้าไม่เอาเจ้านี้แล้วนะ ขอร้อง ไม่ต้องให้มันแก้ตัวด้วย ตลอด 3 เดือนที่ผ่านมา มันไม่เคยทำอะไรให้ดีขึ้น
217,แบน #แบนlivenationth
218,พิจารณาใหม่ที่ค่ะ @JYPTHAILAND #แบนlivenationth
219,เจ็บแล้วเจ็บอีก ถ้าเซบไม่แบกคือไม่มีอะไรดีแล้วพรี่ #แบนlivenationth
220,#แบนlivenationth
221,#แบนlivenationth แท้กไปค่ะ วนไป 
222,มีแท๊กแยกมาสักที #แบนlivenationth
223,ตอนเปิดจองตั๋วบอกเปิดขาย100% ไม่มีการล็อกบัตร แต่สรุปล็อกบัตรมาขายหน้างาน แถมยังไม่มีการแจ้งด้วย คนที่หาบัตรไม่ได้ส่วนมากเขาก็ตัดใจหรือมีแพลนอื่นไปแล้วมั้ยอ่ะ #แบนlivenationth
224,อยากให้ทุกคนช่วยดัน #แบนlivenationth มันเเย่จริงๆ
225,เปลี่ยนชื่อวันงานง่ายกว่าไปเปลี่ยนที่มารีนนอีกค่ะสู 5555555 ไม่ดูอะไรเลย #แบนlivenationth
226,คอน stray kids เตรียมโดนเจิมได้เลย  #แบนlivenationth
227,แถว A 2800 คอนโซลบังหมดค่ะ !!!!  #แบนlivenationth
228,"อีดอก จัดคอนworld tour แต่ไม่มีปัญญาทำป้ายหนีไฟให้มันชัดๆ เวลาเกิดเหตุกูต้องวิ่งไปทางที่เข้ามาว่างั้น มึงจะโดนกูเล่นเรื่องนี้ก่อนเรื่องจำหน่ายตั๋วอีก ตัวอย่างก็มีให้เห็น มองเรื่องทางหนีไฟเป็นเรื่องเล็กเหรอ?

#แบนlivenationth 
#SEVENTEENTH2022 #SEVENTEENinBKK #BETHESUNinBKK "
229,อ่ะฉันทักไปถามตั้งแต่เมื่อวานแล้ว ไม่แจ้งอะไรเลยค่า #แบนlivenationth 
230,ไม่ว่าค่ายไหนวงไหนที่กำลังจะใช้บริการผู้จัดรายนี้นะคะ พิจารณาใหม่ด้วยนะคะเพื่อคุณภาพผู้จัด สถานที่จัดและอื่นๆอีกมากมาย เชื่อเถอะค่ะไม่มีแฟนคลับวงไหนอยากโดนแบบนี้เพราะไม่ใช่ว่าเขาจะเลือกมาจัดคอนที่ไทยทุกปีเพราะแบบนั้นดันแท็กนี้กันค่ะ จากใจกะรัต #แบนlivenationth #SEVENTEEN2022
231,"ยิ่งเห็นคนที่วอร์คอินหน้างานเเล้วได้ที่นั่งดีกว่าคนที่เขาถ่อไปจองสามวันเเต่ไม่ได้ที่นั่งที่ต้องการนี่โคตรเศร้าเลย
 #แบนlivenationth"
232,อห สุดมากแฟนคลับที่เขาแย่งกันรอกดบัตรเลือดตาแทบกระเด็นคืออะไรรรร คนไม่ได้ไปก็ว่าเจ็บแล้วยังมาเห็นอะไรแบบนี้อีก เจ็บใจจากกดบัตรไม่ได้ยังไม่หายคือเหมือนซ้ำเติมกันไปอีก สงสารกะรัตเลย #แบนlivenationth 
233,"เอ้ามีขายหน้างานซะงั้น งงเลย 
มะคืนหาบัตรแทบตายโอ้ย 
เจอกันคอนหน้านะหนุ่มๆ รอเผลี่ยนผู้จัด  #SEVENTEEN #แบนlivenationth"
234,"ขอบคุณที่มีแฮชแท้คนี้ค่ะ
หลอกลวงผู้บริโภคมากค่ะ ไม่เคารพลูกค้าเลยซักนิด บัตรแพงแถมบัตรแข็งก็ไม่มีให้ ถามไปก็ไม่ตอบนะคะว่าทำไมไม่มี
แต่มากดไลค์คำถามเราค่ะ
ถามแล้วถามอีกก็ไม่ตอบ  #แบนlivenationth "
235,เลิ่มเลอ #แบนlivenationth
236,น่าเสียดายที่ประเทศไทยมีผู้จัดแบบนี้  #แบนlivenationth
237,แย่มากจริงๆ #แบนlivenationth
238,เดือด กูอะเดือดดดดดด  #แบนlivenationth
239,"ถามจริงๆนะใครกดบัตรไม่ได้แล้วจะเสี่ยงไปซื้อวันงานบ้าง ยิ่งแฟนคลับตจว.จะยอมเสียค่าเดินทางไปทั้งๆที่ยังไม่มีบัตรจริงหรอ 
#แบนlivenationth"
240,ดันค่ะ #แบนlivenationth
241,ผู้จัดเล่นกับใจคนซื้อมากไปก็ไม่ได้ไปฟรีๆก็มีเงินซื้อบัตรป่ะละแกจะมาเอสเปรียบทำไมกั๊กบัตรทำไมแล้วถ้าคอนเด็กหลงจะทำแบบนี้อีกมั้ยก็ไม่รู้เข้ามาออ่านแล้วพิจารณาตัวเองด้วยว่าควรปรับปรุงอ่ะเป็นผู้จัดทั้งทีเค้าก็อยากไปดูศลปที่ชอบต้องมาะบเจอผู้จัดแย่ๆอีก #แบนlivenationth
242,@JYPTHAILAND ลงมาดูงานทีค่า จากตัวอย่างคอนเซปทีน อย่าให้ต้องเจองี้ไม่งั้นไม่ซื้อ ไปดูที่อื่นก็ได้ค่า #แบนlivenationth
243,ต้องแจ้งสคบแล้วมั้ยอ่ะผู้จัดแบบนี้อ่ะ #แบนlivenationth
244,แกแล้วคอนเด็กหลวมัยจะทำตัวอุบาดแบบนี้มั้ยไม่เอาอ่ะแก #แบนlivenationth
245,แย่นะจากที่เห็นคอนเซปอ่ะ บัตรไม่ขายในเว็บให้หมด ดันกั๊กเอามาขายหน้างานแย่มากกกกก #แบนlivenationth
246,"แย่ที่สุดเท่าที่จะแย่ได้ เมื่อคิดว่าสุดแล้ว
 ก็ยังไปสุดได้อีก คอนหน้าถึงรัก ศลป
 แค่ไหน ถ้าเจ้านี้จัด คงไม่ไปอีก #แบนlivenationth"
247,#แบนlivenationth
248,อ๋า ผู้จัดเดียวกับคอนน้องเยรินนี่  #แบนlivenationth
249,เหี้ยแบบไอบ้าเอ๊ยอยากร้องไห้หาแม่เลย #แบนlivenationth
250,เปลี่ยนได้ไหมอ่ะคือสะเตรอคอยกันมานานมากๆอยากให้เป็นความทรงจำที่ดีแต่ดูจากวีรกรรมของผู้จัดแล้วคือแย่มาก #แบนlivenationth
251,#แบนlivenationth
252,อ่อ ลนชอายมั้ยอ่ะคุณพี่ก็เกินปายทำแบบนี้ผมก็แย่ดิ #แบนlivenationth
253,#แบนlivenationth
254,กุผู้สมัครเมมชิบนั้น นกแบบนกชิบหายจนตัดใจไม่ไปแล้ว งานนี้ต้องสคบไหมเอาดีๆ #แบนlivenationth
255,ทุเรศมั้ยยังไงสรุปนี่หรือกูขอบัตรเขามาฟรีวะ5555555 #แบนlivenationth
256,หาเหตุผลไม่เจอว่าจะกั๊กบัตรมาขายหน้างานทำไม ขายหน้างานได้เงินเยอะกว่าเหรอ? #แบนlivenationth
257,"ที่ไม่ประกาศ so out เพราะแบบนี้นี่เอง
#แบนlivenationth"
258,"ลำคานอะทำไรว่ะสมองไม่มีบ้างหรอหรือหิวเงินอย่างเดียว
#แบนlivenationth"
259,"แล้วที่พยายามกดหล่ะงั้นพยายามกดเพื่อไรตลกทำไรคิดบ้างที่เขาต้องการซื้อบัตรเพราะอยากไปหาศิลปินแต่มาทำแบบนี้ตลกนะ
#แบนlivenationth"
260,ถ้าจัดการได้เหี้ยแบบนี้เลิกเป็นผู้จัดเถอะไอเหี้ย #แบนlivenationth
261,ไม่งั้นฉันคงได้บัตร 65 55 ไปแล้ววววว #แบนlivenationth
262,"#แบนlivenationth
เอาจริงไม่ได้เป็นเคสแรกด้วย ผู้จัดค่ายอื่นๆ ก็เอาเปรียบผู้บริโภคมาตลอด แตกต่างรูปแบบและโอกาสกันไป ทั้งตั้งราคาเกิน ทั้งระบบห่วย ทั้งกั๊กที่ให้สปอน บลาๆๆ มันควรเกิดการแก้ไขระบบการจัดการ จัดอีเว้นท์พวกนี้ด่วนๆ ก่อนจะอิ่มจนพุงกางเกินพอดี นึกถึงสมัยบัตรแค่พันต้นๆมาก"
263,#แบนlivenationth
264,จบงานแล้วไปเจอกันสคบ.ต่อเลยมั้ยคะ อย่าไปยอมมัน #แบนlivenationth
265,สเตย์ไทยไม่เอาค่า เอาเปรียบผู้บริโภคไปเนอะ #แบนlivenationth
266,"เริ่มเลอออออ
#แบนlivenationth"
267,  #แบนlivenationth
268,แล้วคือไปถามหน้างานเลยว่าเอาบัตรมาขายไหม กับพนักงาน มันบอกว่าบัตรหมดแล้ว แต่หลังจากนั้นคือเอาออกมากองขาย  คือไปถามเพราะอยากเข้างานไง อยากเจอศิลปินไง แช้วเป็นเหี้ยไร ทำเรื่องน่าอาบแบบนี้ สักทีเถอะ #แบนlivenationth
269,เห็นด้วยค่ะ การดำเนินการยุ่งยาก การจัดการแย่ไปหมด #แบนlivenationth
270,"อีผู้จัดส้นตีนมากอีควย ล็อคบัตรไว้แล้วเอามาขายหน้างานเองแล้วแฟนคลับจะกดบัตรจนตาแตกทำเหี้ยอะไร!! สงสารกะรัตว่ะ

#แบนlivenationth"
271,ที่ไม่ประกาศsold out เพราะแบบนี้นี่เอง แย่มาก #แบนlivenationth
272,โอเคคค #แบนlivenationth
273,"ผู้จัดดีๆในคหสต 2022 updated!!
- be hear now
- do concert 

#แบนlivenationth มันคงยากทีจะเปลี่ยนเพราะดีลไว้แล้ว แต่ฝากเผื่ออนาคตละกัน "
274,เออ สภาพ!! #แบนlivenationth
275,เอาเลยค่ะ #แบนlivenationth
276,#แบนlivenationth
277,Finally #แบนlivenationth
278,"เด็กหลงยกเลิกได้ป่ะ หาผู้จัดใหม่ได้มั้ย ผู้จัดคนนี้ก็จะเอาทุกอย่างเลย หลบไปปป
#แบนlivenationth"
279,"คนที่มีมบช.เตรียมทุบเลย ผู้จัดโครตแย่
#แบนlivenationth"
280,"เขาติดแท็กขึ้นเทรน ขนาดนี้แล้ว ผู้จัดลืมหูลืมตาอ่านบ้างมั้ยว่า เขาต้องการอะไร ต้องการให้ปรับตรงไหน นี่ก็จะไม่สนใจอะไรเลย จะเอาแต่เงิน
#แบนlivenationth"
281,แย่จริง ถ้าจัดแย่ขนาดนี้ยอมรออีกหน่อยให้ได้ผู้จัดดีๆ ให้คนชื่นชม มีความสุขให้สุดหน่อยเถอะ #แบนlivenationth
282,เมื่อไหร่ผู้จัดเหี้ยๆมันจะหมดไปสักที  อุบาด เอาเปรียบผู้บริโภคมาก ไปตายเถอะ #แบนlivenationth
283,ได้โปรดอย่าเอาเปรียบผู้บริโภค อย่ากั๊กบัตร อย่าล็อคที่ ให้มันขายsold out ทีเดียว ไม่เอาบัตรมากองขายหน้างาน มันไม่แฟร์กะบมุกคนเลย ช่วยฟังเสียงผู้บริโภค จัดการและพัฒนาแก้ไขให้มันดีขึ้นเถอะค่ะ #แบนlivenationth
284,ควรค่ะ โกหกไม่ไหวคับจารย์ #แบนlivenationth
285,#แบนlivenationth 
286,…ดานแย่มาก ระบบของผู้จัดคนนี้ป่วยสุดๆ ขอสาป #แบนlivenationth
287,"แบนให้หมดเลยจะได้ไม่ต้องมาทำแบบนี้อีก
#แบนlivenationth"
288,เราควรมีรวมตัวกันเตรียมแจ้งสคบ.ตรงหน้าคอนเลยปะ หลอกลวงผู้บริโภคหลายรอบละนะ งานแย่มาก เอาเปรียบแบบไม่รู้จะพูดยังไงดีละ #แบนlivenationth
289,คือถ้ามันเปิดรอบเมมชิปครึ่งนึง ขายบัตร 1คน1ใบ1รอบ กุจะไม่นอยเลย ถ้ากดไม่ได้อะ นอยตั้งแต่กดบัตรวันแรกละ เป็นคอนเดียวของนี่ที่ไม่ได้บัตรแพงสุดอะ เฟลโคตรๆ #แบนlivenationth
290,เด็กหลงเตรียมใจเลยค่ะ มันผีจริง #แบนlivenationth
291,ไม่มีใครสมควรได้เจอผู้จัดแบบนี้อีกละ ปัญหาอะไรที่การกดบัตรอื่นๆเจอแบบบัตรอัพ การโกง ก็แก้ไม่ได้ แถมมีปัญหาใหญ่เรื่อยๆ ผู้จัดที่แย่ที่สุดที่เคยเจอ #แบนlivenationth
292,พนักงานคนไหนมันบอกว่าขายแล้ว 100%มานี่หน่อยดิ๊ #แบนlivenationth 
293,พอผู้จัดนางไม่มีความแน่นอนอะไรสักอย่าง ไม่เคยแจ้งอะไรอย่างชัดเจน บัตรไม่หมด แต่เข้าเว็บกดไม่ได้ อ่าวแล้วบัตรมีหรือไม่มี แบบนี้คือยิ่งเปิดช่องให้คนโกงมันหาโอกาส คนโกงเต็มแท็กไปหมด แล้วเมนชั่นลนช.ให้มาตรวจสอบบัตรคนโกงก็ไม่เคยมา สรุปคือไม่เคยช่วยอะไรผู้บริโภคเลย #แบนlivenationth
294,ดันแท็กคั้บ ผู้จัดทำตัวเอาเปรียบผู้บริโภคมากๆ บอกอะไรก็ไม่แน่ชัดซักอย่าง #แบนlivenationth
295,คิดแล้วก็แค้นอะ ตื่นไปรอคิวตั้งแต่ตี4 รอบเมมเบอร์ชิป นอย สรุปได้บัตร 5500 มา ที่นั่งก็ไม่ดี เซ็ง  #แบนlivenationth
296,หลอกลวงสุดจริง เราที่เสียค่ากะรัตเมมเบอร์เพื่อกดในรอบแรก ผิดหวังมากๆ ผู้จัดเอาเปรียบแฟนคลับขนาดนี้ได้ยังไงทั้งๆที่หากินกับแฟนคลับศิลปินอะ  #แบนlivenationth
297,คือถ้าบัตรขายไม่หมดแบบปล่อยไว้ที่หน้าเว้บก็ยังไม่หมดจะไม่อะไรเลยค่ะ แต่อันนี้หน้าเว้บล้อคที่ไว้ แล้วเอามาขายหน้างาน ไม่ไหวเด้อ  #แบนlivenationth
298,จูงมือไปฟ้องสคบ #แบนlivenationth
299,"สงสารเหล่าเซบมากอะมาเจอผู้จัดแย่อย่างนี้ ออกไป๊!!!
//อย่าเอาเด็กหลงชั้นมาแกง
#แบนlivenationth"
300,สเตย์ไทยไม่เอา live nation #แบนlivenationth จากปัญหาที่เกิดขึ้น รบกวนพิจารณาเปลี่ยนแปลงด้วยค่ะ ยังพอมีเวลาค่ะ @JYPTHAILAND
301,"สภาพไลฟ์เนชั่น @JYPTHAILAND
พี่หาผู้จัดที่มันเหี้ยน้อยกว่านี้ไม่ได้แล้วหรอคะ #แบนlivenationth"
302,ผู้จัดแย่ขนาดนี้ไม่อยากนึกตอนกดบัตรเด่กหลงเลย #แบนlivenationth
303,#แบนlivenationth 
304,เป็นสะเตที่อ่านแท็กก็คือท้อแล้ว อห ไม่อยากได้ผู้จัดแบบนี้กับวงตัวเองเลย วงไหนก็ไม่ควรได้ ต้องช่วยกันดันแท็กนะ #แบนlivenationth
305,"พี่จะกั๊กบัตรทำไมคะ ไม่เข้าใจ ทำไมต้องเอามาขายหน้าคอน 
#แบนlivenationth"
306,"7 สดๆร้อนๆ ขายบัตรคอนหน้างานโดยไม่มีการแจ้งล่วงหน้า 
#แบนlivenationth"
307,"6. การแจ้งรายละเอียดต่างๆทำไมไม่มีความแน่นอนและน่าเชื่อถือใดๆเลย มีการประชุมวางแผนเป็นทีเรียบร้อย หรือไม่ได้ประชุมอะไรเลย
#แบนlivenationth"
308,อยากให้แท็กเป็นภาษาอังกฤษทั้งหมด จะได้มีต่างชาติที่งงๆ มาเห็นเยอะๆ แล้วสนใจ #แบนlivenationth
309,"1.บัตรที่หลุดมาแต่ละครั้งมีปัจจัยมาจากอะไรบ้าง (ผู้จัดไม่ตอบ)
2.แล้วบัตรที่เคยหลุดยกแผงครั้งก่อนเกิดจากอะไร (ไม่ตอบ)
3.บัตรที่มีการร่วมกิจกรรมแล้วแจกบัตรคือที่นั่งส่วนไหนของผังที่นั่ง ในเมื่อแจ้งว่าขายในระบบ100% ไม่มีบัตรสปอน (ไม่ตอบ)

#แบนlivenationth"
310,เริ่มเลย #แบนlivenationth
311,ข้อมูลร้อง สคบ. ตามนี้เลย เผื่อใครไม่ไหวจะแจ้ง #แบนlivenationth 
312,ขายหน้างานกันแบบนี้เลยหรอ กั๊กไว้ทำไมเอ่ย อห ที่ไม่ได้แปลว่าโอ้โห #แบนlivenationth
313,#แบนlivenationth
314,แล้วพวกกูจะลำบากกดบัตรกันไปทำไม ? ผู้จัดหมาๆทำไมเล่นกับใจกะรัตไทยแบบนี้วะ มีคนเฟลจนไม่ไปตั้งเยอะทุเร้ดยันวันคอนเลยนะ แล้ววันนั้นจะบอกทำไมเปิดขายหมด รับเงินนอนฟินๆแล้วปล่อยให้อิกะรัตมันจัดการกันเองหรอ บัตรแข็งก็ไม่มีไม่รู้งานอื่นเป็นไงแต่งานนี้เหี้ยค่ะ #แบนlivenationth
315,ถ้าปล่อยขายครบทุกโซนแต่แรก บัตรก็ sold out ไปแล้ว ดันเอาเปรียบผู้บริโภคแล้วเอาบัตรมากองขายหน้างานแทน กากอะ ผู้จัดแย่ ๆ ห่วยแตก ที่ทำคอน sold out ไม่ได้ ทั้ง ๆ ที่ประเทศอื่นเขา sold out กันรัว ๆ อะ #แบนlivenationth
316,มีมบชก็กดที่นั่งดีๆไม่ได้เพราะผู้จัดกั๊กบัตร... เสียเวลาและเสียความรู้สึกมาก  #แบนlivenationth
317,เฝ้าเวบเกือบทุกวัน หวังว่าจะยังได้ที่นั่งดีๆบ้าง บัตรหลุดกลับเข้าระบบวันละไม่กี่ใบ คิดว่าใครจะนั่งว่างเฝ้าเวบตลอดเวลา ยิ่งอ่านเจอว่า ททก มีล็อกระบบอีก สุดจะทนจริงๆ #แบนlivenationth
318,ชาไปหมด สองวันแรกกดเวบไม่ได้เลย วันที่3 ตื่นแต่เช้าไปเฝ้าเค้าเต้อก็เจอพวกร้านรับกดบัตรเกณฑ์คนมาเปนสิบ เวบก็เข้าไม่ได้เหมือนเดิม พอถึงคิวเราที่นั่งดีๆแทบไม่เหลือแล้ว อยากเจอน้อง บัตรไกลหน่อยก็ต้องยอมแล้ว พอมาวันนี้มีบัตรที่นั่งดีๆกลับมาขายหน้างาน #แบนlivenationth
319,เอาเปรียบผู้บริโภคมากค่า พยายามทุกทาง ลงเงินทุกอย่างเพื่อให้ได้ที่ที่ดีที่สุด แฮปปี้ที่สุด มาเจองี้ ไม่รู้จะด่ายังไงแล้วค่ะ  #แบนlivenationth
320,ปัญหาแบบนี้จะไม่มีอีกต่อไปถ้าทุกคนรวมตัวกันร้อง สคบ. กับผู้จัด เพื่อเป็นเคสตัวอย่าง ไม่ให้มีผู้จัดอื่นทำแบบนี้อีก #แบนlivenationth #SEVENTEENTH2022 #BETHESUNinBKK
321,ตื่นมาช่วยเพื่อนกดตั้งแต่เช้าสรุปเขามีขายหน้างาน #แบนlivenationth
322,#แบนlivenationth
323,"รวบรวมข้อมูลละรวมตัวกันฟ้อง สคบ. เถอะ เอาเป็นเคสตัวอย่างหน่อยกะรัต มันไม่ทีผู้จัดคอนที่ไหนมาตั้งโต๊ะขายบัตรหน้าคอมหรอกจริงๆ 
#แบนlivenationth"
324,ทุกคนค่า ย้ายมาสาปผู้จัดที่แท็กนี้กันค่ะ #แบนlivenationth feedback แย่ๆจะได้รวมรวบไว้จะได้ไม่จมในแท็กใหญ่ค่า #BETHESUNinBKK
325,แย่สุดแล้ว #แบนlivenationth
326,#แบนlivenationth เถอะ สุดจะทนจริงๆ
327,สรุปคือขายหน้างานทั้ง2วัน? อี!! กุสงสารกะรัตคนอื่นที่เค้ากดวันแรกๆกันอะ ทำตามกฎแทบตาย แต่ผู้จัดส้นตีน #แบนlivenationth
328,อยากให้ทุกคนช่วยกันดันแท็ก #แบนlivenationth กันด้วยนะครับ เป็นผู้จัดที่เอาเปรียบผู้บริโภคมาก คอนเซบทีนจะเริ่มวันนี้แล้ว แต่บัตรก็ยังไม่ประกาศ sold out มีการขายบัตรหน้างานโดยไม่มีการแจ้งล่วงหน้าใดๆ ทั้งสิ้น กั๊กบัตร บัตรหลุดอีก
329,แล้วพี่จะกั้กบัตรไว้ทำไม ทำไมไม่ปล่อยออกมาให้หมดตั้งแต่แรก กดบัตรล่วงหน้าสามเดือน แต่ยังมีบัตรหลุดอยุ่ตลอด ละมาขายหน้างานอีก งงมั่ยหวัยนะ การจัดการแบบนี้เลิกเป็นผู้จัดเถอะ #แบนlivenationth
330,อยากทราบจังค่ะ มีทางไหนได้บ้างใครค่ายเพลดิสรับรู้แล้วไม่ต้องมาตกลงดีลกับผู้จัดนี้อีกหรอคะ #แบนlivenationth
331,ทุเรศ #แบนlivenationth
332,สงสารมบชสุดๆ สงสารกะรัตทุกคนด้วย แหกขี้ตาตื่นกดบัตรกันสามวัน เจอเว็บล่มเว็บแย่ทุกวันไม่พอ ยังเจอบัตรหลุดเรื่อยๆจนวันงานแบบไม่มีการแถลงอะไรจากผู้จัด หลุดเรื่อยๆทุกวัน แถมวันนี้หน้างานดันเปิดขายบัตรเสียเองอีกตั้งหาก ไร้ความเป็นมืออาชีพไร้ความน่าเชื่อถือจนหมดสิ้น #แบนlivenationth
333,ผู้จัดนี้โคตรเหี้ยเลย #แบนlivenationth
334,#แบนlivenationth
335,เอาเปรียบผู้บริโภคอะ แล้วแก กั๊กบัตรเอามากองขายหน้างานแบบนี้เพื่ออะไร ทำไมไม่ปล่อยขายให้มันขึ้น sold out ไปแต่แรกไปเลยอะ ทำทำไม #แบนlivenationth
336,ทำไมทำงี้อ่ะ แล้วยิ่งเอาบัตร65มาขายด้วยคือใจเจ็บไปหมดแล้ว คนที่มีมบชคือหมาเลยนะ นี่มันหลอกลวงผู้บริโภคชัดๆ #แบนlivenationth #SEVENTEENTH2022 
337,เป็นผู้จัดที่แย่ที่สุดตั้งแต่เคยไปคอนมา #แบนlivenationth
338,"เกิดชาติหน้าฉันใดขออย่าให้เจอผู้จัดแบบนี้เลย 
#แบนlivenationth"
339,ปกติไม่เคยจะบ่นเลย แต่ ลนช คุณควรเลิกทำกิจการนี้ มบช ควรได้สิทธิก่อน แต่คุณกั๊กไปขายทัวร์ ไม่พอยังมาขายหน้างาน ถ้าไม่พูดถึง มบช ก่อนถึงงานคนก็หาบัตรกันตลอด เราที่อยากเจอเซบที่นั่งยังไงก็ต้องเอา แล้ววันนี้คุณก็มาขาย vip ตบหน้าเรา #แบนlivenationth
340,คือถ้าจะบอกว่าบัตรที่เหลือมาจากทัวร์ ได้น่ะ แต่มันไม่ควรมีมาถึงวันนี้กับพรุ่งนี้ ทำไมไม่จัดการอะไรให้มันดีกว่านี้ทำแบบนี้มันเอาเปรียบกันเกินไป ทำงานมาตั้งกี่ปี จัดคอนมาตั้งกี่คอนอะ 2 บริษัทเนี้ยทำไมยังทำงานเหมือนเล่นขายของ #แบนlivenationth เจ็บใจอะ 
341,แต่วันงานมีขายหน้างานอะเนอะ #SEVENTEENTH2022 #แบนlivenationth 
342,"มีโซนกรี๊ดหน้าโต๊ะขายบัตรมั้ยคะ อยากเป็น VVIP ที่ควรจะได้มาอ่ะค่ะ 
#แบนlivenationth"
343,ทุเรศจนไม่รู้จะว่ายังไงแล้วอะ มันไม่แฟร์เลยอะ ทำอย่างงี้ได้ไงอีผู้จัดผีเปรต #แบนlivenationth
344,"ถึงรอบนี้จะไม่มีเงินไปคอนเซบ แต่รอบหน้าเพลดิส...มึงเลือกผู้จัดหน่อยเถอะ!!!
#แบนlivenationth #SEVENTEENTH2022 #BETHESUNinBKK"
345, #แบนlivenationth
346,ทุเรดมากนะที่ทำแบบนี้ #แบนlivenationth #SEVENTEENTH2022
347,#แบนlivenationth
348,เราขึ้นเทรนด์ #แบนlivenationth กันค่ะ ผู้จัดคือเกินไปมากทุเรศที่สุดเท่าที่เจอมา ถ้าทำงานแบบเล่นขายของอย่างนี้เลิกเหอะ ทุนหนาอย่างเดียวแต่ไม่มีความเป็นคนเลย #SEVENTEENinBKK
349,แย่นะ เสียความรู้สึกมาก ทำแบบนี้ทำไมเล่นกับความรู้สึกกะรัตมากนะ นอยอ่ะ #แบนlivenationth
350,กุสู้มากนะแต่ผู้จัดสู้กุกลับค่ะ หมดคำจะพูด #แบนlivenationth
351,เริ่ม!! #แบนlivenationth
352,เริ่มเลย #แบนlivenationth
353,"อยากให้ทุกคนใช้แท็ค #แบนlivenationth 
เอาให้คนอื่นมันรู้ไปเลยว่า เอาเปรียบผู้บริโภคขนาดไหน
#SEVENTEENTH2022"
354,คือ แบบนี้เหมือนหลอกผู้บริโภคมั้ย แล้วการที่มันมีบัตรมาขายหน้างาน ทั้งที่ตอนกเบัตรที่ว่างแทบไม่มี คนที่มีเมมชิป หรือคนกดวันแรกๆ มันคืออะไร เราอุตส่าห์รอเพื่อที่จะได้บัตรคอนดีๆ แต่เรากลับไม่มีทางเลือกอ่ะ #แบนlivenationth
355,มาเริ่ม #แบนlivenationth
356,เกิดขึ้นจริงๆสินะ #แบนlivenationth #SEVENTEENTH2022 #BETHESUNinBKK 
357,กุจะสาปแช่งจนกว่ามึงจะเจ๊ง  #แบนlivenationth
358,#แบนlivenationth #แบนlivenationth  ทำกันเกินไป 
359,เด็กหลงมากับผู้จัดนี่หรอ!????  #แบนlivenationth
360,นี่พูดตามตรง ชั้นไม่ค่อยโอเคกับโฟ* เรื่องการจัดการศลป. แต่พูดก็พูดเถอะ ชั้นไม่เอาอินี่ได้ปะ โฟ หร่อนมาทำเถอะ  อย่างน้องแสงสีเสียงก็โคตรโบ้ม แง🥹#.แบนlivenationth
361,"จากความหวังอันน้อยนิด พอเข้ามาอ่านแท็กในทวีตความหวังยิ่งริบหรี่กว่าเดิมอีก #StrayKids 
 #แบนlivenationth"
362,แจ้งเรื่องให้เจวายพีเปลี่ยนผู้จัดได้ไหม เจ้าอื่นเถอะ ขอร้องงงงงงงง #แบนlivenationth
363,แต่จริงว่าชั้นเห็นโปสคอนแล้วดีใจ แต่พอกวาดตามาเจอชื่อผู้จัดก็คือ เอิ่บบ #แบนlivenationth
364,เปลี่ยนผู้จัดได้มี้ย อีเหี้ยช่วยด้วยย #แบนlivenationth
365,@Touchamas1 #แบนlivenationth แท้กนี้เลยงับ
366,"@jypnation @Stray_Kids @JYPTHAILAND พิจารณาอีกทีได้ไหมคะ
#แบนlivenationth"
367,"เมื่อกี้ดีใจที่เด็กหลงจะมาไทยอยู่เลย ตอนนี้ต้องมาเครียดกับวีรกรรมของผู้จัดงานอีกหรอว่ะ//เฮ้อเหนื่อยว่ะ
#แบนlivenationth"
368,เหม่อรอแล้ว 1  #แบนlivenationth
369,@dmbux นี่จ้ะ #SEVENTEENTH2022 #แบนlivenationth และแท็กนี้ยังอุดมไปด้วยผู้มีประสบการณ์ก่อนคอนเซปพร้อมเรื่องเล่าอีกมากมายเลย แหะ... และเสาร์ทิตย์นี้วันคอนเซปจริงๆ รอเรื่องเล่าเพิ่มเติม คาดว่ามีแน่นวลลลล
370,รับมือคอน #StrayKids มีแท็กนี้อีกอันนะ ฉันปวดหัว‍ #แบนlivenationth
371,อ่านแท็กแล้วกุมหัวรอ🥹 #แบนlivenationth
372,ท้อเลย ไม่เคยจองกับเจ้านี้ด้วย ว่าจะพาแม่ไปด้วย ดูยุ่งยากไปอีก   #แบนlivenationth
373,อ่านแล้วเหม่อมาก สะเตบุญมีแต่กรรมบังจริงๆ #แบนlivenationth
374,กุมขมับรอแล้วจ้าಥ⁠‿⁠ಥ #แบนlivenationth
